ride_id,rideable_type,start_time,end_time,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,starttime,week_start
DAEC65528E0E85EF,classic_bike,2020/12/29 0:38,2020/12/29 0:45,Broadway & Cornelia Ave,13278,Lincoln Ave & Roscoe St,TA1307000138,41.945529,-87.646439,41.94334,-87.67097,member,2020-12-29 00:38:00,2020-12-28
8B0EAFC0FEEB8451,electric_bike,2020/12/29 0:40,2020/12/29 0:55,LaSalle St & Washington St,13006,Carpenter St & Huron St,13196,41.883468,-87.63235833,41.89450333,-87.65338683,casual,2020-12-29 00:40:00,2020-12-28
D500EFCC70F97312,classic_bike,2020/12/29 0:41,2020/12/29 0:50,LaSalle St & Washington St,13006,Green St & Madison St,TA1307000120,41.882664,-87.63253,41.881892,-87.648789,casual,2020-12-29 00:41:00,2020-12-28
0E25FEB70BEEAECF,electric_bike,2020/12/29 0:42,2020/12/29 0:50,Wells St & Huron St,TA1306000012,Wells St & Huron St,TA1306000012,41.89470683,-87.63439283,41.8948915,-87.634457,member,2020-12-29 00:42:00,2020-12-28
5D9822BFFB2BBB25,electric_bike,2020/12/29 0:45,2020/12/29 0:50,,,,,41.72,-87.62,41.72,-87.63,member,2020-12-29 00:45:00,2020-12-28
C9243E25E85BAEAC,electric_bike,2020/12/29 0:45,2020/12/29 0:46,,,,,41.89,-87.65,41.89,-87.65,member,2020-12-29 00:45:00,2020-12-28
D1552DE053F0CAF9,electric_bike,2020/12/29 0:47,2020/12/29 0:57,Halsted St & Roscoe St,TA1309000025,Clarendon Ave & Leland Ave,TA1307000119,41.94368817,-87.64891817,41.96785067,-87.6499905,member,2020-12-29 00:47:00,2020-12-28
D3ECA84ED15E57C6,electric_bike,2020/12/29 0:49,2020/12/29 0:55,,,,,41.9,-87.75,41.9,-87.75,member,2020-12-29 00:49:00,2020-12-28
2340C39A48B44E16,classic_bike,2020/12/29 0:50,2020/12/29 0:53,Broadway & Belmont Ave,13277,Broadway & Belmont Ave,13277,41.940106,-87.645451,41.940106,-87.645451,member,2020-12-29 00:50:00,2020-12-28
FA75B5C281C11310,electric_bike,2020/12/29 0:50,2020/12/29 0:56,Milwaukee Ave & Grand Ave,13033,Dearborn St & Erie St,13045,41.89158033,-87.648261,41.8941095,-87.62938467,member,2020-12-29 00:50:00,2020-12-28
567F7B7BD1A3412F,classic_bike,2020/12/29 0:53,2020/12/29 1:33,Sedgwick St & Huron St,TA1307000062,Desplaines St & Kinzie St,TA1306000003,41.894666,-87.638437,41.88871604,-87.64444785,member,2020-12-29 00:53:00,2020-12-28
CBE0A5A3FAB4B999,electric_bike,2020/12/29 0:53,2020/12/29 2:47,LaSalle Dr & Huron St,KP1705001026,Wells St & Huron St,TA1306000012,41.89435933,-87.632109,41.89483233,-87.634164,member,2020-12-29 00:53:00,2020-12-28
3CD5442ABA09781B,classic_bike,2020/12/29 0:54,2020/12/29 1:01,Broadway & Belmont Ave,13277,Sheffield Ave & Waveland Ave,TA1307000126,41.940106,-87.645451,41.949399,-87.654529,member,2020-12-29 00:54:00,2020-12-28
B7DB0D572BE2C5DB,docked_bike,2020/12/29 0:56,2020/12/29 2:47,LaSalle Dr & Huron St,KP1705001026,Wells St & Huron St,TA1306000012,41.894877,-87.632326,41.894722,-87.634362,casual,2020-12-29 00:56:00,2020-12-28
50EC8299FD62EA56,electric_bike,2020/12/29 0:58,2020/12/29 1:05,Broadway & Cornelia Ave,13278,Burling St & Diversey Pkwy,TA1309000036,41.9455065,-87.64640717,41.93308983,-87.64760533,casual,2020-12-29 00:58:00,2020-12-28
D6AE495419A2587B,electric_bike,2020/12/29 0:58,2020/12/29 1:02,,,,,41.96,-87.72,41.96,-87.72,member,2020-12-29 00:58:00,2020-12-28
7CBC7DD746467ED1,electric_bike,2020/12/29 1:00,2020/12/29 1:09,,,,,41.72,-87.62,41.71,-87.61,casual,2020-12-29 01:00:00,2020-12-28
F8EF5F1530D7C523,electric_bike,2020/12/29 1:02,2020/12/29 1:24,,,,,41.96,-87.72,41.97,-87.71,member,2020-12-29 01:02:00,2020-12-28
E573CD4C76C50BD0,classic_bike,2020/12/29 1:03,2020/12/29 1:10,Winthrop Ave & Lawrence Ave,TA1308000021,Marine Dr & Ainslie St,KA1504000171,41.968812,-87.657659,41.9716,-87.650154,member,2020-12-29 01:03:00,2020-12-28
02DF192F39AE280E,electric_bike,2020/12/29 1:06,2020/12/29 1:08,Calumet Ave & 33rd St,13217,MLK Jr Dr & 29th St,TA1307000139,41.83478583,-87.61794333,41.84200017,-87.61691833,member,2020-12-29 01:06:00,2020-12-28
37FD5DE0AA065314,classic_bike,2020/12/29 1:09,2020/12/29 1:23,Kingsbury St & Erie St,13265,Field Blvd & South Water St,15534,41.89380806,-87.64169723,41.88634906,-87.61751655,member,2020-12-29 01:09:00,2020-12-28
986258FEF4309080,classic_bike,2020/12/29 1:19,2020/12/29 1:22,Pine Grove Ave & Irving Park Rd,TA1308000022,Pine Grove Ave & Waveland Ave,TA1307000150,41.954383,-87.648043,41.94947274,-87.64645278,member,2020-12-29 01:19:00,2020-12-28
4A967D4374247E72,electric_bike,2020/12/29 1:20,2020/12/29 1:25,,,,,41.89,-87.63,41.9,-87.63,member,2020-12-29 01:20:00,2020-12-28
FC9E7FA1F19ADFDA,classic_bike,2020/12/29 1:33,2020/12/29 1:46,Desplaines St & Kinzie St,TA1306000003,Field Blvd & South Water St,15534,41.88871604,-87.64444785,41.88634906,-87.61751655,member,2020-12-29 01:33:00,2020-12-28
4C80FCD521A66190,electric_bike,2020/12/29 2:04,2020/12/29 2:04,Ashland Ave & Division St,13061,,,41.90349783,-87.6678465,41.9,-87.67,member,2020-12-29 02:04:00,2020-12-28
D4611D4080EBA973,classic_bike,2020/12/29 2:06,2020/12/29 2:21,Clinton St & Jackson Blvd,638,Michigan Ave & Oak St,13042,41.87811603,-87.63983846,41.90096039,-87.62377664,member,2020-12-29 02:06:00,2020-12-28
4196C16187228C75,classic_bike,2020/12/29 2:08,2020/12/29 2:26,Paulina Ave & North Ave,TA1305000037,Pine Grove Ave & Waveland Ave,TA1307000150,41.910337,-87.670072,41.94947274,-87.64645278,member,2020-12-29 02:08:00,2020-12-28
B8F10BF23EAE238D,electric_bike,2020/12/29 2:10,2020/12/29 2:14,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 9th St,TA1309000010,41.870787,-87.62583917,41.87078683,-87.62582083,casual,2020-12-29 02:10:00,2020-12-28
E06844466ECE251B,classic_bike,2020/12/29 2:12,2020/12/29 2:16,Ashland Ave & Grace St,13319,Sheffield Ave & Waveland Ave,TA1307000126,41.950687,-87.6687,41.949399,-87.654529,member,2020-12-29 02:12:00,2020-12-28
F16ED585AE8F024E,electric_bike,2020/12/29 2:26,2020/12/29 2:28,State St & 33rd St,13216,Calumet Ave & 33rd St,13217,41.83472433,-87.62576983,41.83477467,-87.617962,member,2020-12-29 02:26:00,2020-12-28
908282DD95B906C7,electric_bike,2020/12/29 3:06,2020/12/29 3:32,Clarendon Ave & Junior Ter,13389,Francisco Ave & Foster Ave,KA1504000160,41.96099783,-87.649484,41.97566117,-87.70144633,casual,2020-12-29 03:06:00,2020-12-28
919C35E0D2439801,electric_bike,2020/12/29 3:24,2020/12/29 3:34,State St & 35th St,TA1307000129,,,41.83105817,-87.626861,41.82,-87.63,member,2020-12-29 03:24:00,2020-12-28
861FF8C210F92882,electric_bike,2020/12/29 3:50,2020/12/29 3:56,Clinton St & Jackson Blvd,638,Michigan Ave & Lake St,TA1305000011,41.87748167,-87.639644,41.88600017,-87.62473683,member,2020-12-29 03:50:00,2020-12-28
A8AD459CEE04182F,electric_bike,2020/12/29 3:56,2020/12/29 3:57,Wabash Ave & Cermak Rd,TA1305000001,Wentworth Ave & Cermak Rd,13075,41.85252817,-87.62644683,41.85302483,-87.63176467,member,2020-12-29 03:56:00,2020-12-28
E5B72C03678E43FE,electric_bike,2020/12/29 4:06,2020/12/29 4:12,,,,,42.0,-87.71,42.0,-87.7,casual,2020-12-29 04:06:00,2020-12-28
8A850EFC74F34A4B,electric_bike,2020/12/29 4:07,2020/12/29 4:09,Millennium Park,13008,State St & Randolph St,TA1305000029,41.88107,-87.624045,41.88449733,-87.62694333,member,2020-12-29 04:07:00,2020-12-28
514CAD60E85F6311,classic_bike,2020/12/29 4:08,2020/12/29 4:50,Clyde Ave & 87th St,20230,Clyde Ave & 87th St,20230,41.73715146,-87.57274032,41.73715146,-87.57274032,casual,2020-12-29 04:08:00,2020-12-28
F26D2B7C140F37EF,electric_bike,2020/12/29 4:21,2020/12/29 4:39,Spaulding Ave & Division St,15654,,,41.9027615,-87.70921517,41.9,-87.71,casual,2020-12-29 04:21:00,2020-12-28
D82CAD52C8C57402,classic_bike,2020/12/29 4:38,2020/12/29 4:40,Wells St & Concord Ln,TA1308000050,Wells St & Evergreen Ave,TA1308000049,41.912133,-87.634656,41.906724,-87.63483,member,2020-12-29 04:38:00,2020-12-28
A11232E15569884C,classic_bike,2020/12/29 4:40,2020/12/29 4:46,Aberdeen St & Monroe St,13156,Morgan St & Polk St,TA1307000130,41.880419,-87.655519,41.871737,-87.65103,member,2020-12-29 04:40:00,2020-12-28
29733B7122EB5497,classic_bike,2020/12/29 4:41,2020/12/29 4:49,Wells St & Evergreen Ave,TA1308000049,Franklin St & Lake St,TA1307000111,41.906724,-87.63483,41.885837,-87.6355,member,2020-12-29 04:41:00,2020-12-28
5E4E6A14212427F1,classic_bike,2020/12/29 4:41,2020/12/29 4:53,Winthrop Ave & Lawrence Ave,TA1308000021,Southport Ave & Waveland Ave,13235,41.968812,-87.657659,41.94815,-87.66394,casual,2020-12-29 04:41:00,2020-12-28
09A6ADFE0B4F0E53,electric_bike,2020/12/29 4:46,2020/12/29 4:54,,,Wood St & Taylor St (Temp),13285,41.86,-87.69,41.869321,-87.67373483,member,2020-12-29 04:46:00,2020-12-28
7E883023034CA05A,classic_bike,2020/12/29 4:53,2020/12/29 5:01,Field Blvd & South Water St,15534,Michigan Ave & 8th St,623,41.88634906,-87.61751655,41.872773,-87.623981,member,2020-12-29 04:53:00,2020-12-28
761D0CEB31DB8647,electric_bike,2020/12/29 4:55,2020/12/29 5:35,,,,,41.76,-87.56,41.76,-87.56,casual,2020-12-29 04:55:00,2020-12-28
3AEE8C132001F10C,classic_bike,2020/12/29 4:56,2020/12/29 5:06,Carpenter St & Huron St,13196,Mies van der Rohe Way & Chicago Ave,13338,41.894556,-87.653449,41.89691,-87.621743,casual,2020-12-29 04:56:00,2020-12-28
A3322A65940ECE9F,classic_bike,2020/12/29 4:57,2020/12/29 5:03,Sedgwick St & Huron St,TA1307000062,St. Clair St & Erie St,13016,41.894666,-87.638437,41.89434514,-87.62279838,member,2020-12-29 04:57:00,2020-12-28
9EAC84825025277B,classic_bike,2020/12/29 4:58,2020/12/29 5:00,Desplaines St & Jackson Blvd,15539,Peoria St & Jackson Blvd,13158,41.878287,-87.643909,41.8776416,-87.64961779,member,2020-12-29 04:58:00,2020-12-28
2ECA3E44B39575F1,electric_bike,2020/12/29 5:10,2020/12/29 5:10,Wentworth Ave & Cermak Rd,13075,,,41.853105,-87.63186017,41.85,-87.63,member,2020-12-29 05:10:00,2020-12-28
9D635C46B7AB0019,electric_bike,2020/12/29 5:14,2020/12/29 5:19,Wabash Ave & Grand Ave,TA1307000117,Larrabee St & Kingsbury St,TA1306000009,41.89169467,-87.6265075,41.89768583,-87.64275683,casual,2020-12-29 05:14:00,2020-12-28
D7E5F3247374FB32,classic_bike,2020/12/29 5:14,2020/12/29 5:15,Racine Ave & Randolph St,13155,Aberdeen St & Randolph St,18062,41.884069,-87.656853,41.884114,-87.654264,member,2020-12-29 05:14:00,2020-12-28
13DFF9EFC855D902,classic_bike,2020/12/29 5:15,2020/12/29 5:47,Ravenswood Ave & Irving Park Rd,TA1307000149,St. Clair St & Erie St,13016,41.95469,-87.67393,41.89434514,-87.62279838,member,2020-12-29 05:15:00,2020-12-28
BD9E6445FBF704F8,electric_bike,2020/12/29 5:16,2020/12/29 5:27,Aberdeen St & Randolph St,18062,Orleans St & Chestnut St (NEXT Apts),620,41.884157,-87.6542995,41.898134,-87.63753567,member,2020-12-29 05:16:00,2020-12-28
AC5E475F669C4CE3,electric_bike,2020/12/29 5:18,2020/12/29 5:22,Larrabee St & North Ave,TA1306000008,Larrabee St & Kingsbury St,TA1306000009,41.91017933,-87.64350483,41.89766767,-87.64300683,casual,2020-12-29 05:18:00,2020-12-28
6419A741BAB27261,classic_bike,2020/12/29 5:21,2020/12/29 5:33,Halsted St & Dickens Ave,13192,Clark St & Grace St,TA1307000127,41.919936,-87.64883,41.95078,-87.659172,member,2020-12-29 05:21:00,2020-12-28
8AFA1DFF2A2DD168,electric_bike,2020/12/29 5:21,2020/12/29 5:40,Damen Ave & Clybourn Ave,13271,St. Clair St & Erie St,13016,41.93192217,-87.67777017,41.89438767,-87.62260733,member,2020-12-29 05:21:00,2020-12-28
9B2AEB1488E392BB,electric_bike,2020/12/29 5:22,2020/12/29 5:34,Mies van der Rohe Way & Chicago Ave,13338,Green St & Madison St,TA1307000120,41.89738467,-87.62185883,41.88201017,-87.64824683,member,2020-12-29 05:22:00,2020-12-28
0236911DD6366F77,electric_bike,2020/12/29 5:27,2020/12/29 5:31,Clinton St & Polk St,15542,Franklin St & Jackson Blvd,TA1305000025,41.87143867,-87.64091733,41.87791983,-87.6362735,member,2020-12-29 05:27:00,2020-12-28
E388A0A64FD89656,classic_bike,2020/12/29 5:30,2020/12/29 5:41,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Erie St,KA1503000041,41.867888,-87.623041,41.894503,-87.617854,member,2020-12-29 05:30:00,2020-12-28
2DAB6B27CCA468CB,classic_bike,2020/12/29 5:32,2020/12/29 5:44,DuSable Museum,KA1503000075,Greenwood Ave & 47th St,TA1308000002,41.79156801,-87.60785218,41.809835,-87.599383,member,2020-12-29 05:32:00,2020-12-28
845B6BED6ED43524,electric_bike,2020/12/29 5:34,2020/12/29 5:47,Michigan Ave & 8th St,623,Paulina St & Flournoy St,KA1504000104,41.87247817,-87.62393317,41.87347267,-87.66896,member,2020-12-29 05:34:00,2020-12-28
A3A62184318EB2F0,classic_bike,2020/12/29 5:36,2020/12/29 5:45,Columbus Dr & Randolph St,13263,Clinton St & Jackson Blvd,638,41.884728,-87.619521,41.87811603,-87.63983846,member,2020-12-29 05:36:00,2020-12-28
9D87E8FD9EE53D7A,electric_bike,2020/12/29 5:38,2020/12/29 5:48,Michigan Ave & 14th St,TA1307000124,St. Clair St & Erie St,13016,41.86433433,-87.62368467,41.89395617,-87.62298767,member,2020-12-29 05:38:00,2020-12-28
4CC077F357707681,classic_bike,2020/12/29 5:40,2020/12/29 5:53,Wells St & Huron St,TA1306000012,Racine Ave & Randolph St,13155,41.894722,-87.634362,41.884069,-87.656853,member,2020-12-29 05:40:00,2020-12-28
C32510120E70AC79,classic_bike,2020/12/29 5:41,2020/12/29 5:47,State St & 29th St,13213,State St & 35th St,TA1307000129,41.841707,-87.626938,41.83103631,-87.62679756,member,2020-12-29 05:41:00,2020-12-28
65CA9AE128CECBF3,classic_bike,2020/12/29 5:41,2020/12/29 5:45,Larrabee St & Kingsbury St,TA1306000009,Sedgwick St & Huron St,TA1307000062,41.897764,-87.642884,41.894666,-87.638437,member,2020-12-29 05:41:00,2020-12-28
328D0E031090C7FA,electric_bike,2020/12/29 5:42,2020/12/29 5:42,Halsted St & Roscoe St,TA1309000025,,,41.94372833,-87.64895133,41.94,-87.65,member,2020-12-29 05:42:00,2020-12-28
F680121910DAD599,classic_bike,2020/12/29 5:42,2020/12/29 5:59,Broadway & Ridge Ave,15578,Broadway & Barry Ave,13137,41.98404461,-87.66027383,41.93758232,-87.64409781,member,2020-12-29 05:42:00,2020-12-28
EE74BFD511F3144E,classic_bike,2020/12/29 5:43,2020/12/29 5:50,Southport Ave & Wellington Ave,TA1307000006,Burling St & Diversey Pkwy,TA1309000036,41.935733,-87.663576,41.93314,-87.64776,member,2020-12-29 05:43:00,2020-12-28
583BDF1285B718F1,classic_bike,2020/12/29 5:47,2020/12/29 5:51,Mies van der Rohe Way & Chestnut St,15529,Dearborn St & Erie St,13045,41.89858665,-87.62191523,41.893992,-87.629318,member,2020-12-29 05:47:00,2020-12-28
6BBF0A27E42C1632,electric_bike,2020/12/29 5:50,2020/12/29 5:59,,,,,41.79,-87.6,41.8,-87.58,member,2020-12-29 05:50:00,2020-12-28
03109A620FD41E20,classic_bike,2020/12/29 5:51,2020/12/29 5:59,Clark St & Schiller St,TA1309000024,Larrabee St & Oak St,KA1504000116,41.907993,-87.631501,41.90021949,-87.64298547,member,2020-12-29 05:51:00,2020-12-28
AE07EEDA0B19C7F7,classic_bike,2020/12/29 5:51,2020/12/29 6:02,Wells St & Elm St,KA1504000135,Green St & Madison St,TA1307000120,41.903222,-87.634324,41.881892,-87.648789,member,2020-12-29 05:51:00,2020-12-28
0363705B44F737C0,electric_bike,2020/12/29 5:51,2020/12/29 5:53,,,Rockwell St & Eastwood Ave,KA1504000093,41.97,-87.7,41.96599167,-87.69366933,member,2020-12-29 05:51:00,2020-12-28
BDD653CE4AF1988B,classic_bike,2020/12/29 5:51,2020/12/29 6:01,Dearborn Pkwy & Delaware Pl,TA1307000128,Dearborn St & Monroe St,TA1305000006,41.898969,-87.629912,41.88131982,-87.62952092,member,2020-12-29 05:51:00,2020-12-28
3B397D221DAEC799,classic_bike,2020/12/29 5:52,2020/12/29 6:02,900 W Harrison St,13028,Wolcott Ave & Polk St,TA1309000064,41.874754,-87.649807,41.871262,-87.673688,member,2020-12-29 05:52:00,2020-12-28
925432641E945B34,classic_bike,2020/12/29 5:53,2020/12/29 5:58,Clarendon Ave & Junior Ter,13389,Broadway & Waveland Ave,13325,41.961004,-87.649603,41.949074,-87.648636,member,2020-12-29 05:53:00,2020-12-28
223C052C18C38AF6,classic_bike,2020/12/29 5:53,2020/12/29 5:55,Dearborn St & Erie St,13045,Wells St & Huron St,TA1306000012,41.893992,-87.629318,41.894722,-87.634362,member,2020-12-29 05:53:00,2020-12-28
038DFE649B1E2540,classic_bike,2020/12/29 5:53,2020/12/29 6:01,Halsted St & Archer Ave,TA1308000013,Morgan St & 31st St,TA1308000046,41.847203,-87.646795,41.8378,-87.65114,casual,2020-12-29 05:53:00,2020-12-28
EDBAB7A35A81A2C8,classic_bike,2020/12/29 5:55,2020/12/29 6:07,Financial Pl & Ida B Wells Dr,SL-010,Loomis St & Lexington St,13332,41.87502363,-87.63309404,41.872187,-87.661501,member,2020-12-29 05:55:00,2020-12-28
670AD4887DBFF5DE,classic_bike,2020/12/29 5:57,2020/12/29 6:01,Sheridan Rd & Irving Park Rd,13063,Pine Grove Ave & Waveland Ave,TA1307000150,41.954245,-87.654406,41.94947274,-87.64645278,member,2020-12-29 05:57:00,2020-12-28
1BCACFD46623E768,electric_bike,2020/12/29 5:59,2020/12/29 6:13,Lakeview Ave & Fullerton Pkwy,TA1309000019,Mies van der Rohe Way & Chicago Ave,13338,41.925898,-87.63876167,41.89797483,-87.622165,member,2020-12-29 05:59:00,2020-12-28
00FDCE0E2F0427C3,classic_bike,2020/12/29 5:59,2020/12/29 6:04,Dearborn St & Van Buren St,624,Daley Center Plaza,TA1306000010,41.876268,-87.629155,41.884241,-87.629634,member,2020-12-29 05:59:00,2020-12-28
FCA4DACEC2FF30A4,electric_bike,2020/12/29 6:00,2020/12/29 6:05,Mies van der Rohe Way & Chicago Ave,13338,Lake Shore Dr & Ohio St,TA1306000029,41.8974875,-87.62173117,41.8927765,-87.61469383,casual,2020-12-29 06:00:00,2020-12-28
946FCB9BDC2C7F06,classic_bike,2020/12/29 6:00,2020/12/29 6:22,Franklin St & Lake St,TA1307000111,Lake Shore Dr & Belmont Ave,TA1309000049,41.885837,-87.6355,41.940775,-87.639192,member,2020-12-29 06:00:00,2020-12-28
C0C0D0C7DFCC0E29,classic_bike,2020/12/29 6:01,2020/12/29 6:17,Clark St & 9th St (AMLI),SL-009,Mies van der Rohe Way & Chicago Ave,13338,41.870816,-87.631246,41.89691,-87.621743,member,2020-12-29 06:01:00,2020-12-28
486D45CAC8079A4C,classic_bike,2020/12/29 6:02,2020/12/29 6:14,Canal St & Adams St,13011,Columbus Dr & Randolph St,13263,41.879255,-87.639904,41.884728,-87.619521,member,2020-12-29 06:02:00,2020-12-28
7BA60FA22FEF1AED,classic_bike,2020/12/29 6:03,2020/12/29 6:09,Orleans St & Chestnut St (NEXT Apts),620,St. Clair St & Erie St,13016,41.898203,-87.637536,41.89434514,-87.62279838,member,2020-12-29 06:03:00,2020-12-28
E3D3C4B9ECABFD3C,classic_bike,2020/12/29 6:04,2020/12/29 6:13,Clarendon Ave & Gordon Ter,13379,Winthrop Ave & Lawrence Ave,TA1308000021,41.95786652,-87.64950514,41.968812,-87.657659,casual,2020-12-29 06:04:00,2020-12-28
5D1F5116E201155B,classic_bike,2020/12/29 6:07,2020/12/29 6:12,Desplaines St & Jackson Blvd,15539,Clinton St & Lake St,13021,41.878287,-87.643909,41.885637,-87.641823,casual,2020-12-29 06:07:00,2020-12-28
70FADF217C042229,classic_bike,2020/12/29 6:09,2020/12/29 6:22,Wells St & Concord Ln,TA1308000050,St. Clair St & Erie St,13016,41.912133,-87.634656,41.89434514,-87.62279838,member,2020-12-29 06:09:00,2020-12-28
F10C2C0F75C61E97,classic_bike,2020/12/29 6:10,2020/12/29 6:16,Marshfield Ave & Cortland St,TA1305000039,Ashland Ave & Division St,13061,41.916017,-87.668879,41.90345,-87.667747,casual,2020-12-29 06:10:00,2020-12-28
E8184A6907243C98,electric_bike,2020/12/29 6:10,2020/12/29 6:14,Ashland Ave & Wrightwood Ave,13296,Sheffield Ave & Fullerton Ave,TA1306000016,41.9288455,-87.66857467,41.925706,-87.65371467,member,2020-12-29 06:10:00,2020-12-28
7E45AEE1B87FF805,classic_bike,2020/12/29 6:11,2020/12/29 6:37,Clark St & Drummond Pl,TA1307000142,Franklin St & Monroe St,TA1309000007,41.931248,-87.644336,41.880317,-87.635185,member,2020-12-29 06:11:00,2020-12-28
A8EB58E3D931B2E5,classic_bike,2020/12/29 6:12,2020/12/29 6:19,Sheffield Ave & Waveland Ave,TA1307000126,Lincoln Ave & Roscoe St,TA1307000138,41.949399,-87.654529,41.94334,-87.67097,member,2020-12-29 06:12:00,2020-12-28
D12FCA7E8FF8A290,classic_bike,2020/12/29 6:12,2020/12/29 6:38,Lake Shore Dr & Belmont Ave,TA1309000049,Mies van der Rohe Way & Chicago Ave,13338,41.940775,-87.639192,41.89691,-87.621743,casual,2020-12-29 06:12:00,2020-12-28
2F49FDE5ADA0EF9D,classic_bike,2020/12/29 6:12,2020/12/29 6:40,Clinton St & Washington Blvd,WL-012,St. Clair St & Erie St,13016,41.88338,-87.64117,41.89434514,-87.62279838,member,2020-12-29 06:12:00,2020-12-28
5CD330FCF51084C9,classic_bike,2020/12/29 6:14,2020/12/29 6:25,Leavitt St & Chicago Ave,18058,Ogden Ave & Congress Pkwy,13081,41.895501,-87.682017,41.87501,-87.67328,member,2020-12-29 06:14:00,2020-12-28
2BC882AFD7BB902F,classic_bike,2020/12/29 6:15,2020/12/29 6:26,Clinton St & Washington Blvd,WL-012,St. Clair St & Erie St,13016,41.88338,-87.64117,41.89434514,-87.62279838,member,2020-12-29 06:15:00,2020-12-28
96CF4EBC47918D03,classic_bike,2020/12/29 6:15,2020/12/29 6:22,Wells St & Polk St,SL-011,Clinton St & Madison St,TA1305000032,41.872596,-87.633502,41.882242,-87.641066,member,2020-12-29 06:15:00,2020-12-28
CDBA889F5AAB7832,classic_bike,2020/12/29 6:16,2020/12/29 6:19,Milwaukee Ave & Grand Ave,13033,Kingsbury St & Kinzie St,KA1503000043,41.891578,-87.648384,41.88917683,-87.63850577,member,2020-12-29 06:16:00,2020-12-28
532D7A60459B3877,electric_bike,2020/12/29 6:16,2020/12/29 6:29,Ashland Ave & Chicago Ave,13247,Fairbanks St & Superior St,18003,41.89598533,-87.66773333,41.89610717,-87.66103117,member,2020-12-29 06:16:00,2020-12-28
70B447FD25F73431,classic_bike,2020/12/29 6:16,2020/12/29 7:15,Blackstone Ave & Hyde Park Blvd,13398,Racine Ave & 35th St,15446,41.802562,-87.590368,41.83069611,-87.65597591,casual,2020-12-29 06:16:00,2020-12-28
E3AC350744636858,classic_bike,2020/12/29 6:16,2020/12/29 6:29,Canal St & Madison St,13341,St. Clair St & Erie St,13016,41.882091,-87.639833,41.89434514,-87.62279838,member,2020-12-29 06:16:00,2020-12-28
EE11933342358477,electric_bike,2020/12/29 6:16,2020/12/29 6:33,Clinton St & 18th St,TA1307000044,Dusable Harbor,KA1503000064,41.85788633,-87.6408525,41.88696983,-87.61276633,casual,2020-12-29 06:16:00,2020-12-28
CD3031A944535CE3,electric_bike,2020/12/29 6:17,2020/12/29 6:21,Wabash Ave & 9th St,TA1309000010,Michigan Ave & Madison St,13036,41.87056583,-87.62590833,41.8809535,-87.62606867,member,2020-12-29 06:17:00,2020-12-28
29DF7E2C9629E643,classic_bike,2020/12/29 6:18,2020/12/29 6:23,Lakeview Ave & Fullerton Pkwy,TA1309000019,Larrabee St & Armitage Ave,TA1309000006,41.925858,-87.638973,41.918084,-87.643749,member,2020-12-29 06:18:00,2020-12-28
F057A78C03249813,electric_bike,2020/12/29 6:18,2020/12/29 6:34,Dearborn St & Van Buren St,624,,,41.8760785,-87.62960167,41.87,-87.67,member,2020-12-29 06:18:00,2020-12-28
67804D5E935A70ED,classic_bike,2020/12/29 6:19,2020/12/29 6:38,California Ave & Montrose Ave,15622,California Ave & Montrose Ave,15622,41.961068,-87.695439,41.961068,-87.695439,member,2020-12-29 06:19:00,2020-12-28
D58158911E1008F2,classic_bike,2020/12/29 6:19,2020/12/29 6:31,Broadway & Cornelia Ave,13278,Clarendon Ave & Leland Ave,TA1307000119,41.945529,-87.646439,41.967968,-87.650001,member,2020-12-29 06:19:00,2020-12-28
76772C271FCCF059,classic_bike,2020/12/29 6:20,2020/12/29 6:30,Sheffield Ave & Waveland Ave,TA1307000126,Sheffield Ave & Fullerton Ave,TA1306000016,41.949399,-87.654529,41.92560188,-87.65370804,member,2020-12-29 06:20:00,2020-12-28
32B887C58A2894E6,classic_bike,2020/12/29 6:21,2020/12/29 6:29,McClurg Ct & Erie St,KA1503000041,Michigan Ave & Washington St,13001,41.894503,-87.617854,41.88398406,-87.62468398,member,2020-12-29 06:21:00,2020-12-28
D75A1D45A14E2551,classic_bike,2020/12/29 6:22,2020/12/29 6:29,Cityfront Plaza Dr & Pioneer Ct,13427,Michigan Ave & Jackson Blvd,TA1309000002,41.890573,-87.622072,41.87785,-87.62408,member,2020-12-29 06:22:00,2020-12-28
B53237C6D5185BC6,classic_bike,2020/12/29 6:22,2020/12/29 6:24,Broadway & Waveland Ave,13325,Broadway & Cornelia Ave,13278,41.949074,-87.648636,41.945529,-87.646439,member,2020-12-29 06:22:00,2020-12-28
FD1B991841D84198,electric_bike,2020/12/29 6:22,2020/12/29 6:34,Ogden Ave & Race Ave,13194,LaSalle St & Jackson Blvd,TA1309000004,41.891824,-87.65883217,41.87935817,-87.63203567,member,2020-12-29 06:22:00,2020-12-28
D643EE6C294AE63A,classic_bike,2020/12/29 6:23,2020/12/29 6:31,Wells St & Evergreen Ave,TA1308000049,Fairbanks St & Superior St,18003,41.906724,-87.63483,41.895748,-87.620104,member,2020-12-29 06:23:00,2020-12-28
